"time","totalforcing"
1946-08-01,0.640679735282688
1946-09-01,0.640638834402506
1946-10-01,0.640597933522323
1946-11-01,0.64055703264214
1946-12-01,0.640516131761957
1947-01-01,0.640475230881774
1947-02-01,0.639517862246724
1947-03-01,0.638560493611672
1947-04-01,0.637603124976622
1947-05-01,0.636645756341572
1947-06-01,0.63568838770652
1947-07-01,0.63473101907147
1947-08-01,0.63377365043642
1947-09-01,0.632816281801368
1947-10-01,0.631858913166318
1947-11-01,0.630901544531268
1947-12-01,0.629944175896216
1948-01-01,0.628986807261166
1948-02-01,0.631972147706171
1948-03-01,0.634957488151185
1948-04-01,0.63794282859619
1948-05-01,0.640928169041195
1948-06-01,0.643913509486209
1948-07-01,0.646898849931214
1948-08-01,0.649884190376219
1948-09-01,0.652869530821232
1948-10-01,0.655854871266238
1948-11-01,0.658840211711243
1948-12-01,0.661825552156256
1949-01-01,0.664810892601262
1949-02-01,0.658170528033125
1949-03-01,0.651530163464971
1949-04-01,0.644889798896835
1949-05-01,0.638249434328699
1949-06-01,0.631609069760545
1949-07-01,0.624968705192408
1949-08-01,0.618328340624272
1949-09-01,0.611687976056118
1949-10-01,0.605047611487982
1949-11-01,0.598407246919846
1949-12-01,0.591766882351692
1950-01-01,0.585126517783555
1950-02-01,0.582395904545803
1950-03-01,0.579665291308043
1950-04-01,0.576934678070291
1950-05-01,0.574204064832539
1950-06-01,0.571473451594779
1950-07-01,0.568742838357027
1950-08-01,0.566012225119274
1950-09-01,0.563281611881514
1950-10-01,0.560550998643762
1950-11-01,0.55782038540601
1950-12-01,0.55508977216825
1951-01-01,0.552359158930498
1951-02-01,0.551186101914558
1951-03-01,0.550013044898615
1951-04-01,0.548839987882675
1951-05-01,0.547666930866735
1951-06-01,0.546493873850791
1951-07-01,0.545320816834851
1951-08-01,0.544147759818911
1951-09-01,0.542974702802968
1951-10-01,0.541801645787028
1951-11-01,0.540628588771088
1951-12-01,0.539455531755145
1952-01-01,0.538282474739205
1952-02-01,0.536689998431543
1952-03-01,0.535097522123876
1952-04-01,0.533505045816214
1952-05-01,0.531912569508551
1952-06-01,0.530320093200885
1952-07-01,0.528727616893222
1952-08-01,0.52713514058556
1952-09-01,0.525542664277893
1952-10-01,0.523950187970231
1952-11-01,0.522357711662569
1952-12-01,0.520765235354902
1953-01-01,0.519172759047239
1953-02-01,0.519622945336998
1953-03-01,0.520073131626757
1953-04-01,0.520523317916516
1953-05-01,0.520973504206274
1953-06-01,0.521423690496034
1953-07-01,0.521873876785792
1953-08-01,0.52232406307555
1953-09-01,0.52277424936531
1953-10-01,0.523224435655068
1953-11-01,0.523674621944827
1953-12-01,0.524124808234586
1954-01-01,0.524574994524344
1954-02-01,0.524178753240634
1954-03-01,0.523782511956922
1954-04-01,0.523386270673212
1954-05-01,0.522990029389502
1954-06-01,0.52259378810579
1954-07-01,0.52219754682208
1954-08-01,0.521801305538369
1954-09-01,0.521405064254658
1954-10-01,0.521008822970947
1954-11-01,0.520612581687237
1954-12-01,0.520216340403525
1955-01-01,0.519820099119815
1955-02-01,0.521395915325394
1955-03-01,0.522971731530978
1955-04-01,0.524547547736557
1955-05-01,0.526123363942137
1955-06-01,0.52769918014772
1955-07-01,0.5292749963533
1955-08-01,0.530850812558879
1955-09-01,0.532426628764463
1955-10-01,0.534002444970042
1955-11-01,0.535578261175622
1955-12-01,0.537154077381205
1956-01-01,0.538729893586785
1956-02-01,0.5413971110654
1956-03-01,0.544064328544023
1956-04-01,0.546731546022639
1956-05-01,0.549398763501255
1956-06-01,0.552065980979878
1956-07-01,0.554733198458493
1956-08-01,0.557400415937109
1956-09-01,0.560067633415732
1956-10-01,0.562734850894347
1956-11-01,0.565402068372963
1956-12-01,0.568069285851586
1957-01-01,0.570736503330202
1957-02-01,0.574241945087935
1957-03-01,0.577747386845679
1957-04-01,0.581252828603413
1957-05-01,0.584758270361146
1957-06-01,0.58826371211889
1957-07-01,0.591769153876624
1957-08-01,0.595274595634358
1957-09-01,0.598780037392101
1957-10-01,0.602285479149835
1957-11-01,0.605790920907569
1957-12-01,0.609296362665312
1958-01-01,0.612801804423046
1958-02-01,0.609718326537757
1958-03-01,0.606634848652461
1958-04-01,0.603551370767172
1958-05-01,0.600467892881884
1958-06-01,0.597384414996587
